,Binario
1767,0.8453509366224365
1768,0.9940302114769565
1769,0.9456603046006402
1770,0.9456603046006402
1771,0.8453509366224365
1772,0.9456603046006402
1773,0.8453509366224365
1774,0.8453509366224365
1775,0.6840384356390417
1776,0.9940302114769565
1777,0.9456603046006402
1778,0.9456603046006402
1779,0.8453509366224365
1780,0.9456603046006402
1781,0.8453509366224365
1782,0.8453509366224365
1783,0.6840384356390417
1784,0.9456603046006402
1785,0.8453509366224365
1786,0.8453509366224365
1787,0.6840384356390417
1788,0.8453509366224365
1789,0.6840384356390417
1790,0.6840384356390417
1791,0.4394969869215134
1792,0.8453509366224365
1793,0.9456603046006402
1794,0.9456603046006402
1795,0.9940302114769565
1796,0.9456603046006402
1797,0.9940302114769565
1798,0.9940302114769565
1799,0.9940302114769565
1800,0.9456603046006402
1801,0.9940302114769565
1802,0.9940302114769565
1803,0.9940302114769565
1804,0.9940302114769565
1805,0.9940302114769565
1806,0.9940302114769565
1807,0.9456603046006402
1808,0.9456603046006402
1809,0.9940302114769565
1810,0.9940302114769565
1811,0.9940302114769565
1812,0.9940302114769565
1813,0.9940302114769565
1814,0.9940302114769565
1815,0.9456603046006402
1816,0.9940302114769565
1817,0.9940302114769565
1818,0.9940302114769565
1819,0.9456603046006402
1820,0.9940302114769565
1821,0.9456603046006402
1822,0.9456603046006402
1823,0.8453509366224365
1824,0.9456603046006402
1825,0.9940302114769565
1826,0.9940302114769565
1827,0.9940302114769565
1828,0.9940302114769565
1829,0.9940302114769565
1830,0.9940302114769565
1831,0.9456603046006402
1832,0.9940302114769565
